5.0,0.0,0.0,0.0
1941.048058113612,259.97539833885827,Infinity,380.62040172176086
1759.9301119316528,380.62040172176086,1880.7865983966542,441.09374262993043
1759.9301119316528,441.09374262993043,1880.7865983966542,509.83145509654696
1880.7865983966542,380.62040172176086,Infinity,441.18507039139433
1880.7865983966542,441.18507039139433,Infinity,509.83145509654696
1509.9928375492113,509.83145509654696,1578.7405199201366,639.3250812307575
1578.7405199201366,509.83145509654696,1639.2699853517006,639.3250812307575
1639.2699853517006,509.83145509654696,1759.9846991720924,578.8455629547218
1639.2699853517006,578.8455629547218,1759.9846991720924,639.3250812307575
1509.9928375492113,639.3250812307575,1578.8044688937912,760.0506392220448
1578.8044688937912,639.3250812307575,1639.3086937462983,760.0506392220448
1639.3086937462983,639.3250812307575,1759.9846991720924,699.7526742896163
1639.3086937462983,699.7526742896163,1759.9846991720924,760.0506392220448
1759.9846991720924,509.83145509654696,1880.696236482915,578.8201524732349
1759.9846991720924,578.8201524732349,1880.696236482915,639.3550689729389
1880.696236482915,509.83145509654696,Infinity,578.8918975735037
1880.696236482915,578.8918975735037,Infinity,639.3550689729389
1759.9846991720924,639.3550689729389,1880.5646058442362,699.7624906365737
1759.9846991720924,699.7624906365737,1880.5646058442362,760.0506392220448
1880.5646058442362,639.3550689729389,1941.102956370037,760.0506392220448
1941.102956370037,639.3550689729389,Infinity,760.0506392220448
1509.9928375492113,760.0506392220448,1578.8607928076933,880.6054610282854
1578.8607928076933,760.0506392220448,1639.3823011939612,880.6054610282854
1509.9928375492113,880.6054610282854,1578.8497641408565,1010.0688010022332
1578.8497641408565,880.6054610282854,1639.3823011939612,1010.0688010022332
1639.3823011939612,760.0506392220448,1699.6817638573186,880.7520809015148
1699.6817638573186,760.0506392220448,1760.0973905782105,880.7520809015148
1639.3823011939612,880.7520809015148,1760.0973905782105,941.0767431019473
1639.3823011939612,941.0767431019473,1760.0973905782105,1010.0688010022332
1760.0973905782105,760.0506392220448,1820.3797387740392,880.5735323814326
1820.3797387740392,760.0506392220448,1880.6924058671725,880.5735323814326
1760.0973905782105,880.5735323814326,1880.6924058671725,941.1577627229515
1760.0973905782105,941.1577627229515,1880.6924058671725,1010.0688010022332
1880.6924058671725,760.0506392220448,1940.919531856986,880.6414052732655
1940.919531856986,760.0506392220448,Infinity,880.6414052732655
1880.6924058671725,880.6414052732655,1941.0720434356053,1010.0688010022332
1941.0720434356053,880.6414052732655,Infinity,1010.0688010022332
1009.8606572153249,1010.0688010022332,1139.3384315800604,1078.8618813004778
1009.8606572153249,1078.8618813004778,1139.3384315800604,1139.3504694793578
1009.8606572153249,1139.3504694793578,1078.6842185969213,1260.0215589137733
1078.6842185969213,1139.3504694793578,1139.3384315800604,1260.0215589137733
1139.3384315800604,1010.0688010022332,1259.9901187762857,1078.8226445046034
1139.3384315800604,1078.8226445046034,1259.9901187762857,1139.2825071379104
1139.3384315800604,1139.2825071379104,1259.9901187762857,1199.704615357823
1139.3384315800604,1199.704615357823,1259.9901187762857,1260.0215589137733
1009.8606572153249,1260.0215589137733,1078.837144392061,1380.7939322995849
1078.837144392061,1260.0215589137733,1139.3148056633095,1380.7939322995849
1009.8606572153249,1380.7939322995849,1078.9078363536228,1510.0246617598054
1078.9078363536228,1380.7939322995849,1139.3148056633095,1510.0246617598054
1139.3148056633095,1260.0215589137733,1259.9901187762857,1320.34990433328
1139.3148056633095,1320.34990433328,1259.9901187762857,1380.8107666415758
1139.3148056633095,1380.8107666415758,1259.9901187762857,1441.196018371264
1139.3148056633095,1441.196018371264,1259.9901187762857,1510.0246617598054
1259.9901187762857,1010.0688010022332,1380.599175357904,1078.969021403636
1259.9901187762857,1078.969021403636,1380.599175357904,1139.295330951345
1259.9901187762857,1139.295330951345,1380.599175357904,1199.6482002353669
1259.9901187762857,1199.6482002353669,1380.599175357904,1259.9146221487413
1380.599175357904,1010.0688010022332,1441.0801891786,1139.2099881704528
1441.0801891786,1010.0688010022332,1510.101986602914,1139.2099881704528
1380.599175357904,1139.2099881704528,1441.2496358546282,1259.9146221487413
1441.2496358546282,1139.2099881704528,1510.101986602914,1259.9146221487413
1259.9901187762857,1259.9146221487413,1320.3616641215765,1380.5012320611372
1320.3616641215765,1259.9146221487413,1380.6498961208551,1380.5012320611372
1259.9901187762857,1380.5012320611372,1380.6498961208551,1440.9147039498755
1259.9901187762857,1440.9147039498755,1380.6498961208551,1510.0246617598054
1380.6498961208551,1259.9146221487413,1441.2805575546895,1380.7741978559416
1441.2805575546895,1259.9146221487413,1510.101986602914,1380.7741978559416
1380.6498961208551,1380.7741978559416,1510.101986602914,1441.1373307940132
1380.6498961208551,1441.1373307940132,1510.101986602914,1510.0246617598054
1009.8606572153249,1510.0246617598054,1078.869140375315,1639.209827364576
1078.869140375315,1510.0246617598054,1139.329483937207,1639.209827364576
1009.8606572153249,1639.209827364576,1078.9454655352722,1759.9741349048788
1078.9454655352722,1639.209827364576,1139.329483937207,1759.9741349048788
1139.329483937207,1510.0246617598054,1260.0224138306448,1578.821161257621
1139.329483937207,1578.821161257621,1260.0224138306448,1639.3431744886473
1139.329483937207,1639.3431744886473,1199.6902655822016,1759.9741349048788
1199.6902655822016,1639.3431744886473,1260.0224138306448,1759.9741349048788
1009.8606572153249,1759.9741349048788,1078.8184301791089,1880.7191910642757
1078.8184301791089,1759.9741349048788,1139.3415663142232,1880.7191910642757
1139.3415663142232,1759.9741349048788,1260.0224138306448,1820.2972995578546
1139.3415663142232,1820.2972995578546,1260.0224138306448,1880.7191910642757
1009.8606572153249,1880.7191910642757,1139.2500961094638,1941.3098523684012
1009.8606572153249,1941.3098523684012,1139.2500961094638,Infinity
1139.2500961094638,1880.7191910642757,1260.0224138306448,1941.1275069539683
1139.2500961094638,1941.1275069539683,1260.0224138306448,Infinity
1260.0224138306448,1510.0246617598054,1380.6996595974413,1579.0713486368275
1260.0224138306448,1579.0713486368275,1380.6996595974413,1639.4748624901613
1260.0224138306448,1639.4748624901613,1320.275157395452,1760.0014274932832
1320.275157395452,1639.4748624901613,1380.6996595974413,1760.0014274932832
1380.6996595974413,1510.0246617598054,1510.101986602914,1578.885356550274
1380.6996595974413,1578.885356550274,1510.101986602914,1639.3168131719003
1380.6996595974413,1639.3168131719003,1441.1039737850422,1760.0014274932832
1441.1039737850422,1639.3168131719003,1510.101986602914,1760.0014274932832
1260.0224138306448,1760.0014274932832,1320.3534045525673,1880.6691188439945
1320.3534045525673,1760.0014274932832,1380.7430732720109,1880.6691188439945
1260.0224138306448,1880.6691188439945,1380.7430732720109,1941.1368470140578
1260.0224138306448,1941.1368470140578,1380.7430732720109,Infinity
1380.7430732720109,1760.0014274932832,1441.2410399818841,1880.6290281287836
1441.2410399818841,1760.0014274932832,1510.101986602914,1880.6290281287836
1380.7430732720109,1880.6290281287836,1510.101986602914,1941.1742321308523
1380.7430732720109,1941.1742321308523,1510.101986602914,Infinity
1510.101986602914,1010.0688010022332,1579.0223360171094,1139.384903655361
1579.0223360171094,1010.0688010022332,1639.2929702931704,1139.384903655361
1510.101986602914,1139.384903655361,1578.8538072611545,1260.0433824226518
1578.8538072611545,1139.384903655361,1639.2929702931704,1260.0433824226518
1639.2929702931704,1010.0688010022332,1760.0430843625113,1078.741869274984
1639.2929702931704,1078.741869274984,1760.0430843625113,1139.2741946566932
1639.2929702931704,1139.2741946566932,1760.0430843625113,1199.703039333162
1639.2929702931704,1199.703039333162,1760.0430843625113,1260.0433824226518
1510.101986602914,1260.0433824226518,1578.8569981337155,1380.7211761361407
1578.8569981337155,1260.0433824226518,1639.30627577606,1380.7211761361407
1510.101986602914,1380.7211761361407,1578.8340816769187,1509.9723318480978
1578.8340816769187,1380.7211761361407,1639.30627577606,1509.9723318480978
1639.30627577606,1260.0433824226518,1699.5943928002,1380.6697201758473
1699.5943928002,1260.0433824226518,1760.0430843625113,1380.6697201758473
1639.30627577606,1380.6697201758473,1760.0430843625113,1441.234798606132
1639.30627577606,1441.234798606132,1760.0430843625113,1509.9723318480978
1760.0430843625113,1010.0688010022332,1880.6591547384396,1078.8692902039743
1760.0430843625113,1078.8692902039743,1880.6591547384396,1139.3861067978034
1880.6591547384396,1010.0688010022332,Infinity,1078.8515195072973
1880.6591547384396,1078.8515195072973,Infinity,1139.3861067978034
1760.0430843625113,1139.3861067978034,1880.687104350838,1199.691729254691
1760.0430843625113,1199.691729254691,1880.687104350838,1260.041320351077
1880.687104350838,1139.3861067978034,1941.1802674043665,1260.041320351077
1941.1802674043665,1139.3861067978034,Infinity,1260.041320351077
1760.0430843625113,1260.041320351077,1880.5953515457263,1320.332743063726
1760.0430843625113,1320.332743063726,1880.5953515457263,1380.6953572725583
1880.5953515457263,1260.041320351077,1941.0109680910768,1380.6953572725583
1941.0109680910768,1260.041320351077,Infinity,1380.6953572725583
1760.0430843625113,1380.6953572725583,1880.7675841149805,1441.2663147988358
1760.0430843625113,1441.2663147988358,1880.7675841149805,1509.9723318480978
1880.7675841149805,1380.6953572725583,1941.1905360880396,1509.9723318480978
1941.1905360880396,1380.6953572725583,Infinity,1509.9723318480978
1510.101986602914,1509.9723318480978,1639.3096285481238,1578.832258764714
1510.101986602914,1578.832258764714,1639.3096285481238,1639.3431168511872
1639.3096285481238,1509.9723318480978,1760.0370502859928,1578.8352865744546
1639.3096285481238,1578.8352865744546,1760.0370502859928,1639.3431168511872
1510.101986602914,1639.3431168511872,1578.9594597511732,1759.982104291599
1578.9594597511732,1639.3431168511872,1639.3933653253741,1759.982104291599
1639.3933653253741,1639.3431168511872,1699.7298450054138,1759.982104291599
1699.7298450054138,1639.3431168511872,1760.0370502859928,1759.982104291599
1510.101986602914,1759.982104291599,1578.693866853925,1880.76292056573
1578.693866853925,1759.982104291599,1639.395756822413,1880.76292056573
1510.101986602914,1880.76292056573,1578.8676998624815,Infinity
1578.8676998624815,1880.76292056573,1639.395756822413,Infinity
1639.395756822413,1759.982104291599,1699.7101388783867,1880.4749358648169
1699.7101388783867,1759.982104291599,1760.0370502859928,1880.4749358648169
1639.395756822413,1880.4749358648169,1760.0370502859928,1941.058659162446
1639.395756822413,1941.058659162446,1760.0370502859928,Infinity
1760.0370502859928,1509.9723318480978,1880.6713636193513,1578.8065784855933
1760.0370502859928,1578.8065784855933,1880.6713636193513,1639.3922909706314
1880.6713636193513,1509.9723318480978,Infinity,1578.7488051976084
1880.6713636193513,1578.7488051976084,Infinity,1639.3922909706314
1760.0370502859928,1639.3922909706314,1880.6364195996257,1699.605433812584
1760.0370502859928,1699.605433812584,1880.6364195996257,1760.0132122949988
1880.6364195996257,1639.3922909706314,1941.0790868768038,1760.0132122949988
1941.0790868768038,1639.3922909706314,Infinity,1760.0132122949988
1760.0370502859928,1760.0132122949988,1820.3111070167274,1880.647752276966
1820.3111070167274,1760.0132122949988,1880.703156362241,1880.647752276966
1760.0370502859928,1880.647752276966,1880.703156362241,1941.0905237757313
1760.0370502859928,1941.0905237757313,1880.703156362241,Infinity
1880.703156362241,1760.0132122949988,1941.1843389372393,1880.5749298351925
1941.1843389372393,1760.0132122949988,Infinity,1880.5749298351925
1880.703156362241,1880.5749298351925,1941.1196751881835,Infinity
1941.1196751881835,1880.5749298351925,Infinity,Infinity
-Infinity,-Infinity,78.81981915995043,78.93385990407515
78.81981915995043,-Infinity,139.25957514080193,78.93385990407515
-Infinity,78.93385990407515,78.81174727374257,139.29765878887798
78.81174727374257,78.93385990407515,139.25957514080193,139.29765878887798
139.25957514080193,-Infinity,199.53076847766732,78.72861121758746
199.53076847766732,-Infinity,259.9890793927465,78.72861121758746
139.25957514080193,78.72861121758746,199.54473451392255,139.29765878887798
199.54473451392255,78.72861121758746,259.9890793927465,139.29765878887798
-Infinity,139.29765878887798,78.8065365030181,199.67721560262015
-Infinity,199.67721560262015,78.8065365030181,259.9994121889589
78.8065365030181,139.29765878887798,139.30239028712748,199.74352144115423
78.8065365030181,199.74352144115423,139.30239028712748,259.9994121889589
139.30239028712748,139.29765878887798,199.53255872517997,199.68771123920862
199.53255872517997,139.29765878887798,259.9890793927465,199.68771123920862
139.30239028712748,199.68771123920862,199.5946822801228,259.9994121889589
199.5946822801228,199.68771123920862,259.9890793927465,259.9994121889589
-Infinity,259.9994121889589,78.76185209666606,320.3396677767898
-Infinity,320.3396677767898,78.76185209666606,380.69805333083764
78.76185209666606,259.9994121889589,139.32933863270677,320.29553863910405
78.76185209666606,320.29553863910405,139.32933863270677,380.69805333083764
139.32933863270677,259.9994121889589,199.87764737618554,320.24807517314923
199.87764737618554,259.9994121889589,259.9890793927465,320.24807517314923
139.32933863270677,320.24807517314923,199.56767400161525,380.69805333083764
199.56767400161525,320.24807517314923,259.9890793927465,380.69805333083764
-Infinity,380.69805333083764,78.89955070517316,441.0475755294059
78.89955070517316,380.69805333083764,139.30596798000425,441.0475755294059
-Infinity,441.0475755294059,78.85406307792931,509.62808309838204
78.85406307792931,441.0475755294059,139.30596798000425,509.62808309838204
139.30596798000425,380.69805333083764,199.73885148913368,441.1290120527278
199.73885148913368,380.69805333083764,259.9890793927465,441.1290120527278
139.30596798000425,441.1290120527278,199.62611522415654,509.62808309838204
199.62611522415654,441.1290120527278,259.9890793927465,509.62808309838204
259.9890793927465,-Infinity,320.405535524641,78.79620547196646
320.405535524641,-Infinity,380.6532903222668,78.79620547196646
259.9890793927465,78.79620547196646,320.40634082618516,139.30128516073222
320.40634082618516,78.79620547196646,380.6532903222668,139.30128516073222
259.9890793927465,139.30128516073222,320.41715886692594,199.61547905455632
320.41715886692594,139.30128516073222,380.6532903222668,199.61547905455632
259.9890793927465,199.61547905455632,320.32853479703425,259.9852417181577
320.32853479703425,199.61547905455632,380.6532903222668,259.9852417181577
380.6532903222668,-Infinity,441.116148885233,78.91595887939516
380.6532903222668,78.91595887939516,441.116148885233,139.26393284350664
441.116148885233,-Infinity,510.4111185764125,78.78018707733028
441.116148885233,78.78018707733028,510.4111185764125,139.26393284350664
380.6532903222668,139.26393284350664,440.96946310103976,199.79848333246767
380.6532903222668,199.79848333246767,440.96946310103976,259.9852417181577
440.96946310103976,139.26393284350664,510.4111185764125,199.59342664536308
440.96946310103976,199.59342664536308,510.4111185764125,259.9852417181577
259.9890793927465,259.9852417181577,320.32569537782706,320.48653545944455
320.32569537782706,259.9852417181577,380.6878138376259,320.48653545944455
259.9890793927465,320.48653545944455,320.3549950379531,380.7842216992161
320.3549950379531,320.48653545944455,380.6878138376259,380.7842216992161
259.9890793927465,380.7842216992161,320.3616196192229,441.3851229231969
320.3616196192229,380.7842216992161,380.6878138376259,441.3851229231969
259.9890793927465,441.3851229231969,320.3223506804323,509.62808309838204
320.3223506804323,441.3851229231969,380.6878138376259,509.62808309838204
380.6878138376259,259.9852417181577,441.4042806217159,320.1690047606949
380.6878138376259,320.1690047606949,441.4042806217159,380.6375741376779
441.4042806217159,259.9852417181577,510.4111185764125,320.29103623310203
441.4042806217159,320.29103623310203,510.4111185764125,380.6375741376779
380.6878138376259,380.6375741376779,441.12248623501733,441.02615062859593
380.6878138376259,441.02615062859593,441.12248623501733,509.62808309838204
441.12248623501733,380.6375741376779,510.4111185764125,441.1008739777626
441.12248623501733,441.1008739777626,510.4111185764125,509.62808309838204
510.4111185764125,-Infinity,578.8409869955757,78.95862151242491
510.4111185764125,78.95862151242491,578.8409869955757,139.35821416464555
578.8409869955757,-Infinity,639.3766731861291,78.93918331215893
578.8409869955757,78.93918331215893,639.3766731861291,139.35821416464555
639.3766731861291,-Infinity,699.7220074093277,78.8497803699123
699.7220074093277,-Infinity,760.1011348400929,78.8497803699123
639.3766731861291,78.8497803699123,699.6368589107407,139.35821416464555
699.6368589107407,78.8497803699123,760.1011348400929,139.35821416464555
510.4111185764125,139.35821416464555,578.8264773511373,199.68976402065488
510.4111185764125,199.68976402065488,578.8264773511373,260.0103382300082
578.8264773511373,139.35821416464555,639.2398253230868,199.65474941668472
578.8264773511373,199.65474941668472,639.2398253230868,260.0103382300082
639.2398253230868,139.35821416464555,699.6417473174889,199.58044931178526
639.2398253230868,199.58044931178526,699.6417473174889,260.0103382300082
699.6417473174889,139.35821416464555,760.1011348400929,199.70919117536283
699.6417473174889,199.70919117536283,760.1011348400929,260.0103382300082
760.1011348400929,-Infinity,820.3123870821975,78.77493880908428
820.3123870821975,-Infinity,880.7028758942417,78.77493880908428
760.1011348400929,78.77493880908428,820.2407371142681,139.30339487514277
820.2407371142681,78.77493880908428,880.7028758942417,139.30339487514277
880.7028758942417,-Infinity,941.0747443411211,79.12018623048627
880.7028758942417,79.12018623048627,941.0747443411211,139.30339487514277
941.0747443411211,-Infinity,1009.8606572153249,78.65761074501674
941.0747443411211,78.65761074501674,1009.8606572153249,139.30339487514277
760.1011348400929,139.30339487514277,820.4750656739141,199.80866127787738
760.1011348400929,199.80866127787738,820.4750656739141,260.0103382300082
820.4750656739141,139.30339487514277,880.9090576696661,199.68931692995668
820.4750656739141,199.68931692995668,880.9090576696661,260.0103382300082
880.9090576696661,139.30339487514277,941.1158568955522,199.71771903246298
880.9090576696661,199.71771903246298,941.1158568955522,260.0103382300082
941.1158568955522,139.30339487514277,1009.8606572153249,199.67205823986012
941.1158568955522,199.67205823986012,1009.8606572153249,260.0103382300082
510.4111185764125,260.0103382300082,578.8474043394968,320.34389233869024
510.4111185764125,320.34389233869024,578.8474043394968,380.60075485072093
578.8474043394968,260.0103382300082,639.3475501638765,320.3187421996099
578.8474043394968,320.3187421996099,639.3475501638765,380.60075485072093
510.4111185764125,380.60075485072093,578.9306738373306,441.2886547988339
510.4111185764125,441.2886547988339,578.9306738373306,509.62808309838204
578.9306738373306,380.60075485072093,639.3475501638765,441.1664496223695
578.9306738373306,441.1664496223695,639.3475501638765,509.62808309838204
639.3475501638765,260.0103382300082,699.5789326457273,320.2489573971559
699.5789326457273,260.0103382300082,759.9600058396754,320.2489573971559
639.3475501638765,320.2489573971559,699.7456598781827,380.7371425922877
699.7456598781827,320.2489573971559,759.9600058396754,380.7371425922877
639.3475501638765,380.7371425922877,699.6662861854504,441.1348188525946
699.6662861854504,380.7371425922877,759.9600058396754,441.1348188525946
639.3475501638765,441.1348188525946,699.6828305663798,509.62808309838204
699.6828305663798,441.1348188525946,759.9600058396754,509.62808309838204
759.9600058396754,260.0103382300082,820.3131326388748,320.40163400906795
759.9600058396754,320.40163400906795,820.3131326388748,380.6547415652723
820.3131326388748,260.0103382300082,880.6490945216121,320.46244151819303
820.3131326388748,320.46244151819303,880.6490945216121,380.6547415652723
759.9600058396754,380.6547415652723,820.208824898272,441.1174670284023
820.208824898272,380.6547415652723,880.6490945216121,441.1174670284023
759.9600058396754,441.1174670284023,820.2122770653833,509.62808309838204
820.2122770653833,441.1174670284023,880.6490945216121,509.62808309838204
880.6490945216121,260.0103382300082,941.1752650425987,320.3105381071382
880.6490945216121,320.3105381071382,941.1752650425987,380.7018970143326
941.1752650425987,260.0103382300082,1009.8606572153249,320.4056947553321
941.1752650425987,320.4056947553321,1009.8606572153249,380.7018970143326
880.6490945216121,380.7018970143326,941.1072572958667,441.36191050762045
880.6490945216121,441.36191050762045,941.1072572958667,509.62808309838204
941.1072572958667,380.7018970143326,1009.8606572153249,441.0989905646939
941.1072572958667,441.0989905646939,1009.8606572153249,509.62808309838204
-Infinity,509.62808309838204,78.94572318883793,578.64991235665
-Infinity,578.64991235665,78.94572318883793,639.3018953572307
78.94572318883793,509.62808309838204,139.43021946577585,578.9192721360128
78.94572318883793,578.9192721360128,139.43021946577585,639.3018953572307
139.43021946577585,509.62808309838204,199.73303688274325,578.8551293086341
199.73303688274325,509.62808309838204,259.96720932597475,578.8551293086341
139.43021946577585,578.8551293086341,199.77899280858605,639.3018953572307
199.77899280858605,578.8551293086341,259.96720932597475,639.3018953572307
-Infinity,639.3018953572307,78.6022599605092,699.7136814131902
-Infinity,699.7136814131902,78.6022599605092,760.0206845150585
78.6022599605092,639.3018953572307,139.1695239079584,699.60735863214
78.6022599605092,699.60735863214,139.1695239079584,760.0206845150585
139.1695239079584,639.3018953572307,199.5019984714398,699.6617546098171
139.1695239079584,699.6617546098171,199.5019984714398,760.0206845150585
199.5019984714398,639.3018953572307,259.96720932597475,699.6391467240861
199.5019984714398,699.6391467240861,259.96720932597475,760.0206845150585
259.96720932597475,509.62808309838204,320.2282548525589,578.9684858600572
320.2282548525589,509.62808309838204,380.6386608054782,578.9684858600572
259.96720932597475,578.9684858600572,320.2596612242863,639.4846773692611
320.2596612242863,578.9684858600572,380.6386608054782,639.4846773692611
259.96720932597475,639.4846773692611,320.34264058877596,699.834501722495
259.96720932597475,699.834501722495,320.34264058877596,760.0206845150585
320.34264058877596,639.4846773692611,380.6386608054782,699.8248105484976
320.34264058877596,699.8248105484976,380.6386608054782,760.0206845150585
380.6386608054782,509.62808309838204,441.0649950315381,578.7607141130815
380.6386608054782,578.7607141130815,441.0649950315381,639.0910156762197
441.0649950315381,509.62808309838204,510.0844866479268,578.7609773032422
441.0649950315381,578.7609773032422,510.0844866479268,639.0910156762197
380.6386608054782,639.0910156762197,441.1064014219617,699.4310981923425
380.6386608054782,699.4310981923425,441.1064014219617,760.0206845150585
441.1064014219617,639.0910156762197,510.0844866479268,699.6797817353237
441.1064014219617,699.6797817353237,510.0844866479268,760.0206845150585
-Infinity,760.0206845150585,78.93837595568417,820.4103908854177
-Infinity,820.4103908854177,78.93837595568417,880.6379684005129
78.93837595568417,760.0206845150585,139.2967779478619,820.2469503326613
78.93837595568417,820.2469503326613,139.2967779478619,880.6379684005129
-Infinity,880.6379684005129,78.71239211305154,941.1714588083016
78.71239211305154,880.6379684005129,139.2967779478619,941.1714588083016
-Infinity,941.1714588083016,78.89961693723528,1009.813979957986
78.89961693723528,941.1714588083016,139.2967779478619,1009.813979957986
139.2967779478619,760.0206845150585,199.76497913615742,820.3396475393005
139.2967779478619,820.3396475393005,199.76497913615742,880.6547719157517
199.76497913615742,760.0206845150585,260.02234748262447,820.2974383836538
199.76497913615742,820.2974383836538,260.02234748262447,880.6547719157517
139.2967779478619,880.6547719157517,199.75167831142102,941.1285318252899
199.75167831142102,880.6547719157517,260.02234748262447,941.1285318252899
139.2967779478619,941.1285318252899,199.7146170765174,1009.813979957986
199.7146170765174,941.1285318252899,260.02234748262447,1009.813979957986
260.02234748262447,760.0206845150585,320.3353526041044,820.4597217816826
260.02234748262447,820.4597217816826,320.3353526041044,880.6447023021502
320.3353526041044,760.0206845150585,380.75420254387507,820.2349592857533
320.3353526041044,820.2349592857533,380.75420254387507,880.6447023021502
380.75420254387507,760.0206845150585,441.10714482233084,820.2701929315897
380.75420254387507,820.2701929315897,441.10714482233084,880.6447023021502
441.10714482233084,760.0206845150585,510.0844866479268,820.1371874008636
441.10714482233084,820.1371874008636,510.0844866479268,880.6447023021502
260.02234748262447,880.6447023021502,320.4375226514811,941.0983710654976
320.4375226514811,880.6447023021502,380.65645261302484,941.0983710654976
260.02234748262447,941.0983710654976,320.26409078999086,1009.813979957986
320.26409078999086,941.0983710654976,380.65645261302484,1009.813979957986
380.65645261302484,880.6447023021502,441.199189702747,941.1264179494476
441.199189702747,880.6447023021502,510.0844866479268,941.1264179494476
380.65645261302484,941.1264179494476,441.2904111757915,1009.813979957986
441.2904111757915,941.1264179494476,510.0844866479268,1009.813979957986
510.0844866479268,509.62808309838204,578.7706652876702,578.9056972156155
510.0844866479268,578.9056972156155,578.7706652876702,639.3244435747038
578.7706652876702,509.62808309838204,639.3509518879428,578.626180785456
578.7706652876702,578.626180785456,639.3509518879428,639.3244435747038
639.3509518879428,509.62808309838204,699.6758349363828,578.8729987837248
699.6758349363828,509.62808309838204,759.92650206155,578.8729987837248
639.3509518879428,578.8729987837248,699.8088052586318,639.3244435747038
699.8088052586318,578.8729987837248,759.92650206155,639.3244435747038
510.0844866479268,639.3244435747038,578.8844205879325,699.698639616358
510.0844866479268,699.698639616358,578.8844205879325,760.0609480485937
578.8844205879325,639.3244435747038,639.4035653184646,699.6556533424081
578.8844205879325,699.6556533424081,639.4035653184646,760.0609480485937
639.4035653184646,639.3244435747038,699.7475054284544,699.6120286646642
699.7475054284544,639.3244435747038,759.92650206155,699.6120286646642
639.4035653184646,699.6120286646642,699.6627574774946,760.0609480485937
699.6627574774946,699.6120286646642,759.92650206155,760.0609480485937
759.92650206155,509.62808309838204,820.428592037781,578.5012441739266
820.428592037781,509.62808309838204,880.6802830558211,578.5012441739266
759.92650206155,578.5012441739266,820.270453226825,639.2401094837666
820.270453226825,578.5012441739266,880.6802830558211,639.2401094837666
759.92650206155,639.2401094837666,820.3188018746494,699.6404012457393
820.3188018746494,639.2401094837666,880.6802830558211,699.6404012457393
759.92650206155,699.6404012457393,820.4165898603513,760.0609480485937
820.4165898603513,699.6404012457393,880.6802830558211,760.0609480485937
880.6802830558211,509.62808309838204,941.2088352566484,579.1633397409668
880.6802830558211,579.1633397409668,941.2088352566484,639.3525727825131
941.2088352566484,509.62808309838204,1009.8606572153249,578.904852995618
941.2088352566484,578.904852995618,1009.8606572153249,639.3525727825131
880.6802830558211,639.3525727825131,941.1130319622587,699.8450090158731
880.6802830558211,699.8450090158731,941.1130319622587,760.0609480485937
941.1130319622587,639.3525727825131,1009.8606572153249,699.8100960963307
941.1130319622587,699.8100960963307,1009.8606572153249,760.0609480485937
510.0844866479268,760.0609480485937,578.8758678406018,820.2594733778732
510.0844866479268,820.2594733778732,578.8758678406018,880.6473760993832
578.8758678406018,760.0609480485937,639.2441029524036,820.2355446663513
578.8758678406018,820.2355446663513,639.2441029524036,880.6473760993832
510.0844866479268,880.6473760993832,578.6823725968377,941.2503318166039
578.6823725968377,880.6473760993832,639.2441029524036,941.2503318166039
510.0844866479268,941.2503318166039,578.8698956121085,1009.813979957986
578.8698956121085,941.2503318166039,639.2441029524036,1009.813979957986
639.2441029524036,760.0609480485937,699.6049426862021,820.4109433531911
639.2441029524036,820.4109433531911,699.6049426862021,880.663569573008
699.6049426862021,760.0609480485937,760.0124275145992,820.2744795821533
699.6049426862021,820.2744795821533,760.0124275145992,880.663569573008
639.2441029524036,880.663569573008,699.5785917713147,941.1520122178287
699.5785917713147,880.663569573008,760.0124275145992,941.1520122178287
639.2441029524036,941.1520122178287,699.8489265451071,1009.813979957986
699.8489265451071,941.1520122178287,760.0124275145992,1009.813979957986
760.0124275145992,760.0609480485937,820.3779012664374,820.3779266774823
760.0124275145992,820.3779266774823,820.3779012664374,880.6177602863372
820.3779012664374,760.0609480485937,880.6212363191479,820.3837689216808
820.3779012664374,820.3837689216808,880.6212363191479,880.6177602863372
760.0124275145992,880.6177602863372,820.1940977571005,941.1154085268977
820.1940977571005,880.6177602863372,880.6212363191479,941.1154085268977
760.0124275145992,941.1154085268977,820.2835898204556,1009.813979957986
820.2835898204556,941.1154085268977,880.6212363191479,1009.813979957986
880.6212363191479,760.0609480485937,941.1307686766925,820.3180355168104
880.6212363191479,820.3180355168104,941.1307686766925,880.6990500662419
941.1307686766925,760.0609480485937,1009.8606572153249,820.2890014800236
941.1307686766925,820.2890014800236,1009.8606572153249,880.6990500662419
880.6212363191479,880.6990500662419,941.0025105213861,941.2250538460911
941.0025105213861,880.6990500662419,1009.8606572153249,941.2250538460911
880.6212363191479,941.2250538460911,940.9189699307415,1009.813979957986
940.9189699307415,941.2250538460911,1009.8606572153249,1009.813979957986
-Infinity,1009.813979957986,78.87671716001331,1078.7841650019668
78.87671716001331,1009.813979957986,139.3264894715373,1078.7841650019668
-Infinity,1078.7841650019668,78.83311980068336,1139.3641755343124
78.83311980068336,1078.7841650019668,139.3264894715373,1139.3641755343124
139.3264894715373,1009.813979957986,199.7019650544477,1078.966911180054
199.7019650544477,1009.813979957986,259.99540532077447,1078.966911180054
139.3264894715373,1078.966911180054,199.7149457834119,1139.3641755343124
